timestamp,book,bid,ask,spread
"2023-10-02 01:22:29+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:22:30+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:22:31+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:22:32+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:22:33+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:22:34+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:22:35+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:22:36+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:22:38+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:22:39+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:22:40+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:22:41+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:22:42+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:22:43+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:22:44+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:22:45+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:22:46+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:22:47+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:22:48+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:22:49+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:22:50+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:22:51+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:22:52+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:22:53+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:22:54+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:22:55+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:22:56+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:22:57+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:22:58+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:22:59+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:00+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:01+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:02+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:03+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:04+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:05+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:06+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:07+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:08+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:09+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:10+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:11+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:12+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:13+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:14+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:15+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:16+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:17+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:18+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:19+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:20+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:21+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:22+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:23+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:24+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:25+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:26+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:27+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:28+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:29+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:30+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:31+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:32+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:33+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:34+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:35+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:36+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:37+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:38+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:39+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:40+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:41+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:43+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:44+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:45+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:46+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:47+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:48+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
"2023-10-02 01:23:49+00:00","btc_mxn",457240.0,457240.02,4.374070322765372e-06
